ID Gender,Gender,Year Enlisted,Years in Service,Workforce Status,Record Count,Average Wage,Average Wage Appx MOE,Total Population,Total Population MOE Appx,PUMS Occupation,Degree Type,ID PUMS Occupation
1,Male,2016,4,TRUE,155," $45,153 "," $6,182 "," 21,864 "," 1,674 ",Firstline enlisted military supervisors,Bachelor's Degree,553010
1,Male,2016,2,TRUE,63," $69,187 "," $6,517 "," 9,296 "," 2,268 ","Military, rank not specified",Bachelor's Degree and Certification,493011
2,Female,2016,6,TRUE,42," $59,709 "," $9,486 "," 1,890 ", 827 ,Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree and Certificate,553010
2,Female,2016,5,TRUE,65," $53,459 "," $3,697 "," 1,210 "," 1,059 ","Military, rank not specified",Bachelor's Degree,559830
2,Female,2018,6,TRUE,10," $33,313 "," $18,973 "," 18,323 "," 2,657 ",Firstline enlisted military supervisors,Master's Degree,553010
2,Female,2015,5,TRUE,101," $60,526 "," $5,882 "," 11,562 "," 3,583 ",Firstline enlisted military supervisors,Bachelor's Degree,559830
1,Male,2015,4,TRUE,70," $44,578 "," $7,301 "," 14,076 "," 3,606 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree and Certificate,553010
2,Female,2016,6,TRUE,227," $84,327 "," $7,393 "," 4,179 "," 3,688 ",Aircraft mechanics & service technicians,Bachelor's Degree,552010
2,Female,2016,5,TRUE,108," $27,507 "," $10,340 "," 22,484 ", 909 ,Aircraft pilots & flight engineers,Bachelor's Degree,532010
1,Male,2018,3,TRUE,98," $73,107 "," $27,995 "," 10,835 "," 1,479 ",Aircraft mechanics & service technicians,Bachelor's Degree,559830
1,Male,2017,4,TRUE,34," $28,960 "," $3,363 "," 4,632 "," 2,975 ",Aircraft mechanics & service technicians,Associate's Degree and/or Certificate,493011
1,Male,2016,4,TRUE,220," $48,303 "," $11,678 "," 18,545 "," 4,352 ",Aircraft pilots & flight engineers,Bachelor's Degree,553010
1,Male,2016,4,TRUE,42," $37,802 "," $5,122 "," 23,279 "," 3,304 ",Firstline enlisted military supervisors,Bachelor's Degree,559830
2,Female,2016,6,TRUE,51," $25,476 "," $10,316 "," 7,684 ", 760 ,Firstline enlisted military supervisors,Bachelor's Degree,553010
2,Female,2017,2,TRUE,94," $41,386 "," $9,349 ", 854 ," 2,277 ",Aircraft mechanics & service technicians,Bachelor's Degree,559830
2,Female,2014,3,TRUE,181," $32,656 "," $21,631 "," 31,602 "," 2,165 ",Aircraft pilots & flight engineers,Bachelor's Degree,553010
1,Male,2015,4,TRUE,62," $31,785 "," $9,758 "," 11,446 "," 1,605 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,553010
1,Male,2014,5,TRUE,93," $36,443 "," $4,577 "," 1,160 "," 2,479 ",Firstline enlisted military supervisors,High School Degree,559830
1,Male,2016,3,TRUE,58," $73,094 "," $5,957 "," 5,319 "," 2,060 ","Military, rank not specified",Bachelor's Degree and Certification,553010
1,Male,2018,2,TRUE,9," $59,186 "," $52,346 "," 19,252 "," 2,851 ",Military enlisted tactical operations & air/weapons specialists & crew members,Associate's Degree and/or Certificate,559830
1,Male,2015,3,TRUE,87," $24,035 "," $7,071 "," 5,581 "," 1,525 ",Aircraft mechanics & service technicians,High School Degree,532010
2,Female,2015,3,TRUE,56," $32,482 "," $15,788 "," 3,095 "," 1,761 ",Firstline enlisted military supervisors,Master's Degree,559830
1,Male,2017,6,TRUE,49," $44,672 "," $5,560 "," 5,092 "," 2,504 ","Military, rank not specified",High School Degree,559830
2,Female,2016,4,TRUE,13," $39,989 "," $12,602 "," 8,384 "," 2,787 ",Military enlisted tactical operations & air/weapons specialists & crew members,Associate's Degree and/or Certificate,493011
1,Male,2018,2,TRUE,19," $24,228 "," $3,779 "," 3,761 "," 2,015 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,553010
1,Male,2016,4,TRUE,52," $42,355 "," $3,564 "," 4,131 "," 2,495 ",Aircraft pilots & flight engineers,Associate's Degree and/or Certificate,559830
2,Female,2017,5,TRUE,172," $58,791 "," $9,301 "," 2,651 "," 2,240 ",Aircraft pilots & flight engineers,Associate's Degree and Certificate,532010
2,Female,2017,5,TRUE,283," $46,666 "," $6,322 "," 17,504 "," 2,524 ",Firstline enlisted military supervisors,Associate's Degree and/or Certificate,532010
2,Female,2017,6,TRUE,74," $31,064 "," $4,489 "," 27,094 "," 2,552 ",Firstline enlisted military supervisors,Master's Degree,559830
1,Male,2015,2,TRUE,6," $62,641 "," $8,501 "," 6,656 "," 3,689 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,553010
2,Female,2017,2,TRUE,32," $44,714 "," $12,952 "," 9,808 "," 4,227 ",Aircraft mechanics & service technicians,Master's Degree,559830
1,Male,2014,4,TRUE,67," $31,155 "," $9,617 "," 18,784 "," 3,627 ",Aircraft pilots & flight engineers,High School Degree,559830
1,Male,2018,2,TRUE,183," $59,957 "," $21,731 "," 9,140 "," 2,321 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree and Certificate,559830
2,Female,2017,5,TRUE,147," $33,618 "," $47,794 "," 15,583 "," 4,008 ","Military, rank not specified",Bachelor's Degree,553010
2,Female,2017,5,TRUE,2," $29,807 "," $3,848 "," 1,625 "," 3,689 ",Aircraft mechanics & service technicians,High School Degree,559830
1,Male,2016,5,TRUE,51," $53,549 "," $14,297 "," 5,167 "," 2,482 ",Aircraft pilots & flight engineers,Master's Degree,559830
2,Female,2017,4,TRUE,34," $49,402 "," $9,353 "," 16,183 "," 3,140 ",Aircraft pilots & flight engineers,High School Degree,493011
1,Male,2017,6,TRUE,153," $60,352 "," $8,163 "," 11,052 ", 730 ,Aircraft mechanics & service technicians,Bachelor's Degree,552010
1,Male,2014,5,TRUE,45," $42,374 "," $4,970 "," 7,100 "," 3,585 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree,532010
2,Female,2015,6,TRUE,198," $29,101 "," $5,047 "," 6,584 ", 505 ,Aircraft mechanics & service technicians,Associate's Degree and Certificate,553010
2,Female,2015,4,TRUE,28," $39,032 "," $3,081 "," 4,789 "," 2,012 ",Firstline enlisted military supervisors,Bachelor's Degree,559830
2,Female,2018,6,TRUE,76," $58,703 "," $6,443 "," 12,186 ", 985 ,Aircraft mechanics & service technicians,Bachelor's Degree and Certification,532010
2,Female,2018,4,TRUE,231," $28,738 "," $30,025 "," 2,140 "," 2,832 ",Aircraft mechanics & service technicians,Bachelor's Degree,552010
1,Male,2016,2,TRUE,253," $40,408 "," $13,552 "," 35,015 "," 4,006 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree,553010
1,Male,2016,2,TRUE,59," $44,798 "," $28,034 "," 1,222 "," 2,126 ",Aircraft pilots & flight engineers,High School Degree and Certificate,559830
2,Female,2014,5,TRUE,178," $35,258 "," $3,431 "," 7,432 ", 810 ,Aircraft mechanics & service technicians,Bachelor's Degree,553010
1,Male,2014,3,TRUE,25," $28,372 "," $6,027 "," 8,024 "," 1,216 ",Aircraft mechanics & service technicians,Associate's Degree and/or Certificate,552010
2,Female,2015,5,TRUE,105," $66,968 "," $5,135 "," 23,615 "," 2,588 ",Aircraft pilots & flight engineers,High School Degree,559830
1,Male,2016,5,TRUE,85," $79,321 "," $5,812 "," 13,072 "," 2,118 ","Military, rank not specified",Bachelor's Degree and Certification,552010
2,Female,2017,2,TRUE,19," $76,253 "," $9,790 "," 4,079 "," 1,161 ",Firstline enlisted military supervisors,High School Degree,559830
2,Female,2017,2,TRUE,237," $42,293 "," $8,895 "," 8,033 "," 3,981 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree and Certification,553010
1,Male,2016,3,TRUE,88," $36,643 "," $6,208 "," 4,441 "," 2,711 ","Military, rank not specified",Associate's Degree and/or Certificate,553010
2,Female,2018,4,TRUE,182," $49,020 "," $6,760 "," 2,187 "," 3,762 ",Aircraft mechanics & service technicians,Master's Degree,559830
1,Male,2015,4,TRUE,138," $57,509 "," $6,267 "," 9,533 "," 2,403 ",Firstline enlisted military supervisors,Bachelor's Degree,559830
2,Female,2017,5,TRUE,265," $48,033 "," $3,260 "," 1,479 "," 1,867 ","Military, rank not specified",Bachelor's Degree,553010
2,Female,2018,4,TRUE,24," $56,527 "," $29,169 "," 2,125 "," 2,269 ",Aircraft pilots & flight engineers,Bachelor's Degree,493011
2,Female,2016,4,TRUE,27," $54,373 "," $15,144 "," 4,950 "," 2,291 ",Aircraft pilots & flight engineers,Master's Degree,553010
2,Female,2014,3,TRUE,83," $36,055 "," $33,464 "," 11,622 "," 1,751 ",Aircraft mechanics & service technicians,Associate's Degree and Certificate,559830
1,Male,2016,5,TRUE,62," $53,947 "," $4,509 "," 10,896 "," 3,362 ","Military, rank not specified",High School Degree,559830
2,Female,2017,5,TRUE,116," $30,078 "," $21,113 "," 4,100 "," 1,482 ","Military, rank not specified",Bachelor's Degree,553010
2,Female,2015,6,TRUE,184," $84,248 "," $5,887 "," 7,988 "," 3,690 ",Aircraft mechanics & service technicians,Master's Degree,553010
1,Male,2014,2,TRUE,128," $51,256 "," $3,386 "," 8,924 "," 1,982 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree and Certificate,532010
2,Female,2016,5,TRUE,77," $28,653 "," $23,762 "," 9,834 "," 1,317 ",Aircraft pilots & flight engineers,Bachelor's Degree,559830
1,Male,2016,5,TRUE,39," $49,920 "," $6,497 "," 11,387 "," 2,497 ",Aircraft mechanics & service technicians,High School Degree,559830
1,Male,2016,5,TRUE,554," $65,778 "," $4,270 "," 31,684 "," 1,593 ",Aircraft pilots & flight engineers,High School Degree,532010
2,Female,2017,4,TRUE,20," $51,505 "," $6,579 "," 3,895 "," 2,431 ","Military, rank not specified",Bachelor's Degree,552010
2,Female,2016,6,TRUE,292," $49,687 "," $9,854 "," 7,804 "," 1,887 ",Firstline enlisted military supervisors,High School Degree and Certificate,493011
1,Male,2017,4,TRUE,3," $52,675 "," $5,038 "," 5,540 "," 3,178 ","Military, rank not specified",Bachelor's Degree,553010
2,Female,2018,3,TRUE,87," $21,496 "," $4,819 "," 1,828 "," 2,267 ","Military, rank not specified",High School Degree,559830
2,Female,2018,4,TRUE,40," $46,067 "," $19,484 ", 805 ," 3,490 ","Military, rank not specified",High School Degree,552010
1,Male,2018,5,TRUE,137," $60,906 "," $21,003 "," 10,619 "," 2,875 ",Firstline enlisted military supervisors,Bachelor's Degree,553010
2,Female,2015,6,TRUE,317," $50,552 "," $23,685 "," 2,882 ", 563 ,Aircraft mechanics & service technicians,Associate's Degree and/or Certificate,532010
1,Male,2016,4,TRUE,33," $40,057 "," $11,006 "," 2,959 "," 1,855 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,559830
1,Male,2017,2,TRUE,221," $25,868 "," $7,831 "," 3,711 ", 870 ,"Military, rank not specified",Bachelor's Degree,553010
2,Female,2017,2,TRUE,106," $73,633 "," $10,227 "," 15,218 "," 4,534 ",Aircraft mechanics & service technicians,Bachelor's Degree,532010
1,Male,2016,3,TRUE,56," $58,419 "," $8,775 "," 9,730 "," 3,430 ",Aircraft pilots & flight engineers,High School Degree and Certificate,552010
2,Female,2014,6,TRUE,94," $24,011 "," $8,852 "," 3,814 "," 1,681 ",Aircraft pilots & flight engineers,Associate's Degree and/or Certificate,553010
1,Male,2016,3,TRUE,145," $57,229 "," $17,418 "," 13,511 "," 2,603 ","Military, rank not specified",Bachelor's Degree,559830
1,Male,2014,3,TRUE,97," $52,090 "," $7,459 "," 12,216 "," 2,406 ",Aircraft pilots & flight engineers,Bachelor's Degree,552010
1,Male,2016,6,TRUE,14," $71,769 "," $6,342 "," 26,252 "," 2,221 ","Military, rank not specified",Bachelor's Degree,493011
1,Male,2016,2,TRUE,16," $39,523 "," $10,041 "," 3,296 "," 1,211 ",Firstline enlisted military supervisors,Master's Degree,559830
2,Female,2016,6,TRUE,110," $39,853 "," $4,268 ", 722 ," 2,936 ","Military, rank not specified",Bachelor's Degree and Certification,559830
1,Male,2016,5,TRUE,78," $25,260 "," $3,885 "," 3,012 ", 875 ,Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,493011
2,Female,2015,6,TRUE,27," $38,635 "," $8,583 "," 5,070 "," 2,403 ","Military, rank not specified",Associate's Degree and/or Certificate,552010
2,Female,2016,5,TRUE,135," $70,339 "," $5,665 "," 13,785 "," 1,101 ",Firstline enlisted military supervisors,High School Degree,559830
1,Male,2017,2,TRUE,41," $63,392 "," $3,162 "," 8,671 "," 3,217 ","Military, rank not specified",Bachelor's Degree,552010
1,Male,2016,6,TRUE,68," $30,193 "," $13,364 "," 33,466 ", 779 ,Aircraft pilots & flight engineers,Bachelor's Degree,553010
2,Female,2017,4,TRUE,36," $21,381 "," $12,095 "," 21,190 "," 1,524 ",Aircraft pilots & flight engineers,High School Degree and Certificate,559830
2,Female,2014,4,TRUE,114," $44,210 "," $10,096 "," 16,871 "," 1,014 ",Military enlisted tactical operations & air/weapons specialists & crew members,Associate's Degree and/or Certificate,553010
1,Male,2016,3,TRUE,71," $26,305 "," $14,808 "," 15,022 "," 3,355 ",Aircraft mechanics & service technicians,Bachelor's Degree,532010
2,Female,2018,3,TRUE,208," $24,996 "," $11,523 "," 2,045 "," 3,384 ",Aircraft mechanics & service technicians,Bachelor's Degree,559830
2,Female,2016,5,TRUE,136," $69,913 "," $3,386 "," 1,673 "," 1,636 ",Military enlisted tactical operations & air/weapons specialists & crew members,Associate's Degree and/or Certificate,553010
1,Male,2016,4,TRUE,141," $32,237 "," $8,482 "," 23,204 ", 945 ,Aircraft pilots & flight engineers,Master's Degree,559830
2,Female,2017,4,TRUE,274," $24,711 "," $12,664 "," 8,788 "," 1,948 ",Aircraft pilots & flight engineers,Associate's Degree and/or Certificate,552010
1,Male,2017,2,TRUE,223," $58,715 "," $14,093 "," 5,522 "," 1,570 ",Firstline enlisted military supervisors,Bachelor's Degree,553010
1,Male,2015,5,TRUE,81," $58,612 "," $3,777 "," 14,151 "," 2,827 ",Aircraft mechanics & service technicians,Bachelor's Degree,553010
2,Female,2018,4,TRUE,36," $83,857 "," $8,716 ", 944 ," 4,087 ",Aircraft pilots & flight engineers,Associate's Degree and Certificate,559830
1,Male,2017,2,TRUE,40," $45,876 "," $16,257 "," 16,604 "," 4,171 ","Military, rank not specified",Associate's Degree and/or Certificate,559830
2,Female,2017,2,TRUE,66," $28,867 "," $32,784 "," 15,405 "," 2,228 ","Military, rank not specified",Bachelor's Degree,553010
1,Male,2015,3,TRUE,80," $20,163 "," $6,633 "," 1,836 ", 561 ,Firstline enlisted military supervisors,Master's Degree,552010
1,Male,2016,6,TRUE,183," $31,629 "," $6,829 "," 20,063 "," 2,868 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree,553010
1,Male,2015,6,TRUE,200," $35,255 "," $14,514 "," 9,311 "," 3,469 ","Military, rank not specified",Associate's Degree and/or Certificate,559830
1,Male,2014,2,TRUE,68," $57,484 "," $19,451 "," 15,430 ", 931 ,Aircraft mechanics & service technicians,Associate's Degree and Certificate,553010
1,Male,2016,5,TRUE,15," $29,709 "," $6,511 "," 7,157 "," 2,750 ",Aircraft pilots & flight engineers,Bachelor's Degree,559830
2,Female,2015,4,TRUE,149," $23,727 "," $4,013 "," 11,235 "," 3,262 ",Aircraft pilots & flight engineers,Master's Degree,559830
2,Female,2015,4,TRUE,58," $30,199 "," $14,647 ", 542 ," 3,255 ",Firstline enlisted military supervisors,High School Degree,553010
2,Female,2016,6,TRUE,57," $49,514 "," $11,261 "," 18,286 "," 1,453 ",Firstline enlisted military supervisors,Bachelor's Degree,559830
2,Female,2017,2,TRUE,362," $34,239 "," $6,186 "," 17,509 "," 4,772 ",Firstline enlisted military supervisors,High School Degree,552010
2,Female,2015,2,TRUE,51," $66,672 "," $6,620 "," 9,334 "," 4,863 ",Aircraft mechanics & service technicians,Bachelor's Degree,559830
2,Female,2018,2,TRUE,359," $70,415 "," $13,701 "," 16,498 "," 3,404 ",Aircraft pilots & flight engineers,Bachelor's Degree,553010
2,Female,2018,4,TRUE,57," $61,016 "," $9,554 ", 584 ," 1,716 ",Aircraft mechanics & service technicians,Master's Degree,532010
2,Female,2016,4,TRUE,156," $29,670 "," $30,283 "," 7,382 ", 880 ,Aircraft mechanics & service technicians,High School Degree,553010
1,Male,2018,5,TRUE,81," $63,277 "," $18,433 "," 4,511 "," 2,760 ",Aircraft mechanics & service technicians,Bachelor's Degree,559830
2,Female,2016,3,TRUE,282," $32,793 "," $3,663 "," 17,386 "," 3,157 ",Firstline enlisted military supervisors,High School Degree,553010
2,Female,2017,2,TRUE,210," $28,309 "," $10,774 "," 12,528 "," 1,381 ",Firstline enlisted military supervisors,Bachelor's Degree,553010
1,Male,2015,5,TRUE,273," $50,486 "," $8,838 "," 10,862 "," 1,314 ",Aircraft pilots & flight engineers,Bachelor's Degree,532010
2,Female,2017,3,TRUE,192," $38,827 "," $5,387 "," 1,298 ", 886 ,Aircraft pilots & flight engineers,Bachelor's Degree,559830
1,Male,2015,6,TRUE,29," $31,984 "," $3,840 "," 15,666 "," 1,154 ",Aircraft pilots & flight engineers,Associate's Degree and/or Certificate,552010
1,Male,2017,6,TRUE,219," $62,420 "," $14,726 "," 13,745 "," 3,307 ","Military, rank not specified",High School Degree and Certificate,532010
1,Male,2016,5,TRUE,292," $27,483 "," $5,288 "," 10,685 "," 4,010 ",Firstline enlisted military supervisors,Bachelor's Degree,552010
2,Female,2017,5,TRUE,17," $66,573 "," $11,346 "," 14,474 "," 4,802 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,553010
1,Male,2018,5,TRUE,16," $36,231 "," $13,327 "," 9,823 "," 2,188 ",Aircraft pilots & flight engineers,Associate's Degree and Certificate,559830
1,Male,2018,4,TRUE,43," $62,264 "," $4,610 ", 593 ," 2,569 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,552010
2,Female,2017,2,TRUE,20," $53,280 "," $5,110 ", 531 ," 3,789 ","Military, rank not specified",High School Degree,552010
2,Female,2014,3,TRUE,135," $40,336 "," $7,571 "," 13,704 "," 1,093 ",Military enlisted tactical operations & air/weapons specialists & crew members,Associate's Degree and/or Certificate,553010
1,Male,2018,6,TRUE,65," $51,033 "," $5,443 "," 7,453 ", 521 ,Aircraft mechanics & service technicians,High School Degree and Certificate,553010
2,Female,2017,5,TRUE,35," $55,822 "," $7,590 "," 22,058 "," 4,623 ",Aircraft mechanics & service technicians,Bachelor's Degree,559830
1,Male,2018,5,TRUE,159," $28,298 "," $6,838 "," 2,254 "," 3,375 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,559830
1,Male,2015,4,TRUE,15," $44,192 "," $10,471 "," 21,207 "," 4,304 ",Aircraft pilots & flight engineers,Master's Degree,553010
1,Male,2014,3,TRUE,109," $43,746 "," $3,911 "," 30,640 "," 2,709 ","Military, rank not specified",Bachelor's Degree,553010
1,Male,2014,6,TRUE,51," $37,518 "," $4,497 "," 14,422 "," 1,560 ",Firstline enlisted military supervisors,Bachelor's Degree and Certification,553010
1,Male,2015,6,TRUE,54," $44,401 "," $11,190 "," 3,161 ", 788 ,"Military, rank not specified",Bachelor's Degree,493011
1,Male,2018,6,TRUE,99," $75,659 "," $10,973 "," 8,973 "," 3,057 ",Aircraft pilots & flight engineers,High School Degree and Certificate,559830
2,Female,2014,3,TRUE,94," $40,707 "," $5,332 "," 18,791 "," 1,022 ","Military, rank not specified",Bachelor's Degree,552010
1,Male,2014,4,TRUE,410," $25,184 "," $5,195 "," 13,561 ", 866 ,Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,553010
2,Female,2018,5,TRUE,313," $46,133 "," $3,614 "," 28,515 ", 987 ,Aircraft pilots & flight engineers,Bachelor's Degree,532010
1,Male,2015,5,TRUE,105," $21,781 "," $16,170 ", 710 ," 2,305 ",Firstline enlisted military supervisors,Bachelor's Degree,532010
1,Male,2016,2,TRUE,94," $54,834 "," $6,401 "," 1,512 "," 2,576 ",Aircraft pilots & flight engineers,Bachelor's Degree,532010
2,Female,2014,5,TRUE,65," $43,717 "," $7,564 "," 2,313 ", 955 ,Aircraft mechanics & service technicians,Bachelor's Degree,552010
1,Male,2016,4,TRUE,360," $40,436 "," $8,659 "," 7,587 "," 2,763 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree,553010
1,Male,2018,6,TRUE,222," $38,217 "," $9,433 "," 20,648 "," 1,869 ","Military, rank not specified",Associate's Degree and/or Certificate,552010
2,Female,2018,3,TRUE,102," $30,743 "," $7,248 "," 10,332 ", 835 ,Firstline enlisted military supervisors,High School Degree,553010
1,Male,2017,3,TRUE,39," $44,292 "," $3,414 "," 5,301 "," 1,872 ",Aircraft mechanics & service technicians,Bachelor's Degree,559830
2,Female,2017,4,TRUE,164," $44,051 "," $9,062 "," 25,012 "," 2,371 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree,553010
2,Female,2014,4,TRUE,103," $33,596 "," $7,342 "," 2,403 "," 3,605 ",Firstline enlisted military supervisors,High School Degree,559830
1,Male,2018,6,TRUE,55," $37,192 "," $12,479 "," 32,489 ", 586 ,Firstline enlisted military supervisors,Associate's Degree and/or Certificate,493011
2,Female,2015,4,TRUE,39," $54,379 "," $5,813 "," 3,652 "," 1,204 ",Firstline enlisted military supervisors,Bachelor's Degree,553010
1,Male,2014,2,TRUE,58," $50,856 "," $6,288 "," 15,610 ", 925 ,"Military, rank not specified",Master's Degree,493011
1,Male,2015,5,TRUE,20," $33,354 "," $17,890 "," 1,867 "," 1,960 ",Aircraft mechanics & service technicians,Master's Degree,532010
2,Female,2018,5,TRUE,31," $42,519 "," $18,631 "," 5,006 "," 2,662 ",Aircraft pilots & flight engineers,Bachelor's Degree,559830
1,Male,2017,6,TRUE,246," $52,473 "," $5,362 "," 6,518 "," 1,799 ",Firstline enlisted military supervisors,Associate's Degree and/or Certificate,559830
2,Female,2016,4,TRUE,241," $80,836 "," $5,460 "," 5,793 "," 4,262 ",Military enlisted tactical operations & air/weapons specialists & crew members,Master's Degree,559830
2,Female,2017,4,TRUE,75," $37,198 "," $5,270 "," 7,985 "," 1,128 ",Aircraft mechanics & service technicians,High School Degree,532010
2,Female,2016,3,TRUE,135," $38,531 "," $7,082 "," 7,970 ", 858 ,"Military, rank not specified",Master's Degree,552010
2,Female,2015,3,TRUE,317," $83,725 "," $38,370 "," 15,470 "," 2,547 ",Military enlisted tactical operations & air/weapons specialists & crew members,Master's Degree,552010
1,Male,2015,3,TRUE,231," $25,353 "," $5,828 ", 764 ," 3,534 ",Aircraft pilots & flight engineers,Bachelor's Degree,559830
2,Female,2014,2,TRUE,137," $73,772 "," $6,832 "," 1,310 ", 529 ,Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,559830
2,Female,2015,2,TRUE,228," $41,320 "," $3,662 "," 1,323 "," 2,852 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree,532010
2,Female,2018,4,TRUE,12," $65,784 "," $3,245 "," 9,032 "," 1,142 ","Military, rank not specified",Bachelor's Degree,559830
1,Male,2014,3,TRUE,287," $24,575 "," $3,415 "," 32,688 "," 1,997 ",Aircraft pilots & flight engineers,Bachelor's Degree,559830
1,Male,2015,6,TRUE,20," $72,051 "," $10,519 "," 8,481 "," 2,677 ",Firstline enlisted military supervisors,Bachelor's Degree,532010
1,Male,2017,6,TRUE,91," $40,967 "," $6,149 "," 8,411 "," 4,242 ",Aircraft pilots & flight engineers,Bachelor's Degree,553010
2,Female,2017,5,TRUE,156," $29,997 "," $7,473 "," 10,391 "," 1,506 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree,553010
1,Male,2014,3,TRUE,139," $40,705 "," $19,120 "," 19,868 "," 1,767 ","Military, rank not specified",Bachelor's Degree,559830
1,Male,2017,2,TRUE,18," $43,469 "," $9,191 "," 13,160 "," 1,884 ",Aircraft pilots & flight engineers,Bachelor's Degree,553010
2,Female,2014,6,TRUE,17," $24,550 "," $29,667 "," 31,171 "," 2,170 ","Military, rank not specified",Bachelor's Degree,559830
2,Female,2018,2,TRUE,54," $74,374 "," $4,830 "," 11,110 "," 2,352 ",Aircraft pilots & flight engineers,Associate's Degree and Certificate,553010
1,Male,2018,2,TRUE,113," $52,300 "," $6,439 "," 4,285 "," 2,913 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,532010
2,Female,2017,4,TRUE,76," $54,324 "," $9,917 "," 8,898 ", 677 ,Firstline enlisted military supervisors,High School Degree,552010
2,Female,2015,4,TRUE,14," $42,777 "," $4,845 "," 23,911 ", 932 ,Aircraft mechanics & service technicians,Bachelor's Degree,559830
1,Male,2017,6,TRUE,88," $50,593 "," $27,791 "," 2,634 "," 2,025 ","Military, rank not specified",High School Degree and Certificate,559830
2,Female,2018,5,TRUE,126," $51,159 "," $13,680 "," 20,074 "," 2,755 ","Military, rank not specified",High School Degree,559830
1,Male,2016,4,TRUE,287," $38,335 "," $7,226 "," 5,890 "," 2,175 ",Aircraft pilots & flight engineers,Bachelor's Degree,493011
1,Male,2016,6,TRUE,67," $53,993 "," $12,319 "," 2,818 "," 1,824 ",Military enlisted tactical operations & air/weapons specialists & crew members,Master's Degree,559830
1,Male,2016,5,TRUE,132," $27,161 "," $4,682 "," 26,483 "," 2,207 ",Firstline enlisted military supervisors,Bachelor's Degree,493011
2,Female,2014,5,TRUE,23," $78,005 "," $28,687 "," 3,487 "," 2,627 ",Aircraft pilots & flight engineers,Bachelor's Degree,553010
1,Male,2018,4,TRUE,118," $49,724 "," $9,266 ", 456 , 664 ,Aircraft pilots & flight engineers,High School Degree,532010
2,Female,2017,6,TRUE,41," $38,880 "," $3,658 "," 3,056 "," 1,325 ","Military, rank not specified",High School Degree,553010
2,Female,2018,4,TRUE,64," $58,381 "," $30,273 "," 5,364 "," 4,909 ","Military, rank not specified",Bachelor's Degree,553010
2,Female,2016,3,TRUE,77," $52,156 "," $7,189 "," 13,425 ", 554 ,"Military, rank not specified",Bachelor's Degree,493011
2,Female,2018,2,TRUE,182," $41,030 "," $7,845 "," 1,640 "," 1,198 ",Aircraft mechanics & service technicians,High School Degree,493011
2,Female,2014,5,TRUE,164," $72,251 "," $13,638 "," 22,910 "," 2,240 ","Military, rank not specified",Bachelor's Degree,553010
1,Male,2017,5,TRUE,101," $65,456 "," $23,808 "," 10,028 "," 3,237 ","Military, rank not specified",Bachelor's Degree,532010
1,Male,2017,5,TRUE,15," $62,000 "," $7,198 "," 17,253 "," 1,365 ",Aircraft pilots & flight engineers,Associate's Degree and/or Certificate,559830
2,Female,2014,4,TRUE,238," $30,316 "," $28,563 "," 9,205 "," 1,706 ",Aircraft mechanics & service technicians,High School Degree,553010
1,Male,2017,2,TRUE,73," $42,800 "," $9,026 "," 5,292 "," 1,273 ","Military, rank not specified",Bachelor's Degree,559830
1,Male,2014,6,TRUE,165," $43,883 "," $4,125 "," 3,788 "," 1,798 ",Aircraft pilots & flight engineers,High School Degree and Certificate,559830
2,Female,2015,3,TRUE,68," $32,919 "," $15,842 "," 7,046 "," 1,444 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,553010
2,Female,2016,6,TRUE,322," $38,213 "," $6,010 "," 1,842 "," 3,676 ",Aircraft pilots & flight engineers,Associate's Degree and/or Certificate,553010
1,Male,2018,4,TRUE,40," $36,592 "," $30,394 "," 4,484 "," 1,299 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree,559830
2,Female,2016,6,TRUE,58," $60,234 "," $4,005 "," 11,856 "," 2,713 ",Aircraft pilots & flight engineers,High School Degree and Certificate,552010
